year,month,online_sale_offers,weekend,morning,evening,night,product_name,item_price,category,total_amount,publication,profit_inr,cost_price,profit_per_unit
2019,6,0,0,0,1,0,90,222,2,289,70,39,182,19
2019,6,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,0,1,237,108,2,175,70,19,88,19
2019,6,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,6,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,0,243,390,2,457,118,70,319,70
2019,6,0,0,0,1,0,35,248,2,315,70,44,203,44
2019,6,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,6,0,0,0,0,1,138,855,2,922,70,153,701,51
2019,6,0,0,1,0,0,122,320,1,387,61,54,265,54
2019,6,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,6,0,0,0,0,0,105,145,2,212,70,26,118,26
2019,6,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,1,212,129,2,196,70,23,105,23
2019,6,0,0,0,0,1,212,129,2,196,70,23,105,23
2019,6,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,1,0,0,41,381,2,448,70,68,312,68
2019,6,0,0,1,0,0,35,248,2,315,70,44,203,44
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,176,1795,1,1912,54,305,1489,305
2019,6,0,0,0,0,0,35,248,2,315,70,44,203,44
2019,6,0,0,0,0,0,212,129,2,196,70,23,105,23
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,6,0,0,0,1,0,176,1795,1,1912,54,305,1489,305
2019,6,0,0,0,1,0,212,129,2,196,70,23,105,23
2019,6,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,0,0,0,0,1,34,310,2,377,71,55,254,27
2019,6,0,0,0,0,0,237,108,2,175,70,19,88,19
2019,6,0,0,0,0,0,212,129,2,196,70,23,105,23
2019,6,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,6,0,0,0,1,0,102,198,2,265,70,35,162,35
2019,6,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,1,0,1,0,0,212,129,2,196,70,23,105,23
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,1,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,1,0,0,34,155,2,222,71,27,127,27
2019,6,1,0,0,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,0,0,0,35,248,2,315,70,44,203,44
2019,6,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,0,212,129,2,196,70,23,105,23
2019,6,1,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,0,212,129,2,196,70,23,105,23
2019,6,1,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,0,139,180,2,247,70,32,147,32
2019,6,1,0,0,0,1,202,285,0,352,105,37,247,37
2019,6,1,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,1,0,1,0,0,205,97,2,164,70,17,79,17
2019,6,1,0,1,0,0,35,248,2,315,70,44,203,44
2019,6,1,0,1,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,0,0,0,35,248,2,315,70,44,203,44
2019,6,1,0,0,0,0,212,129,2,196,70,23,105,23
2019,6,1,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,1,0,0,0,1,34,155,2,222,71,27,127,27
2019,6,1,0,0,0,1,212,129,2,196,70,23,105,23
2019,6,1,0,1,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,1,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,1,0,0,34,310,2,377,71,55,254,27
2019,6,1,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,0,102,198,2,265,70,35,162,35
2019,6,1,0,0,0,0,242,184,2,251,70,33,150,33
2019,6,1,0,0,0,0,139,180,2,247,70,32,147,32
2019,6,1,0,0,0,0,35,248,2,315,70,44,203,44
2019,6,1,0,0,0,1,42,192,2,259,70,34,157,34
2019,6,1,0,0,0,1,42,192,2,259,70,34,157,34
2019,6,1,0,1,0,0,138,285,2,352,70,51,233,51
2019,6,1,0,0,0,0,237,108,2,175,70,19,88,19
2019,7,1,0,1,0,0,102,198,2,265,70,35,162,35
2019,7,1,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,1,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,0,0,0,202,285,0,352,105,37,247,37
2019,7,1,0,0,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,1,0,42,384,2,451,70,69,314,34
2019,7,1,0,0,1,0,27,500,0,567,84,65,435,65
2019,7,1,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,1,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,1,0,1,0,0,212,129,2,196,70,23,105,23
2019,7,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,1,0,242,184,2,251,70,33,150,33
2019,7,1,0,0,1,0,24,723,0,840,96,93,629,93
2019,7,1,0,0,1,0,24,723,0,840,96,93,629,93
2019,7,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,0,0,24,723,0,840,96,93,629,93
2019,7,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,1,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,1,0,91,580,1,697,59,98,481,98
2019,7,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,1,0,1,0,0,139,360,2,427,70,64,295,32
2019,7,1,0,0,0,0,35,248,2,315,70,44,203,44
2019,7,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,1,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,237,108,2,175,70,19,88,19
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,210,157,2,224,70,28,128,28
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,213,670,0,787,47,87,582,87
2019,7,0,0,1,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,1,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,0,213,670,0,787,47,87,582,87
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,1,42,384,2,451,70,69,314,34
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,237,108,2,175,70,19,88,19
2019,7,0,0,1,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,35,248,2,315,70,44,203,44
2019,7,0,0,1,0,0,212,129,2,196,70,23,105,23
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,35,248,2,315,70,44,203,44
2019,7,0,0,1,0,0,243,390,2,457,118,70,319,70
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,249,198,2,265,70,35,162,35
2019,7,0,0,0,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,1,0,42,384,2,451,70,69,314,34
2019,7,0,0,0,1,0,212,129,2,196,70,23,105,23
2019,7,0,0,0,1,0,143,150,2,217,76,27,123,27
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,42,384,2,451,70,69,314,34
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,212,129,2,196,70,23,105,23
2019,7,0,0,0,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,105,145,2,212,70,26,118,26
2019,7,0,0,0,0,1,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,249,198,2,265,70,35,162,35
2019,7,0,0,0,1,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,1,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,1,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,1,0,0,206,85,2,118,70,15,70,15
2019,7,0,0,1,0,0,205,97,2,130,70,17,79,17
2019,7,0,0,1,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,23,880,2,997,71,158,721,39
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,80,180,2,247,67,32,147,32
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,1,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,80,180,2,247,67,32,147,32
2019,7,0,0,0,1,0,80,180,2,247,67,32,147,32
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,1,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,1,0,80,180,2,247,67,32,147,32
2019,7,0,0,0,1,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,1,0,84,959,2,1076,80,172,786,172
2019,7,0,0,0,0,1,90,111,2,178,70,19,91,19
2019,7,0,0,1,0,0,80,180,2,247,67,32,147,32
2019,7,0,0,1,0,0,146,178,0,245,25,23,154,23
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,1,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,1,0,237,108,2,175,70,19,88,19
2019,7,0,0,0,0,1,84,959,2,1076,80,172,786,172
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,1,0,0,124,395,1,462,117,67,327,67
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,105,145,2,212,70,26,118,26
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,106,160,2,227,70,28,131,28
2019,7,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,0,84,959,2,1076,80,172,786,172
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,1,0,237,108,2,175,70,19,88,19
2019,7,0,0,0,1,0,84,959,2,1076,80,172,786,172
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,1,201,200,0,267,26,26,174,26
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,142,138,2,205,70,24,113,24
2019,7,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,1,0,0,142,138,2,205,70,24,113,24
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,106,160,2,227,70,28,131,28
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,1,0,84,959,2,1076,80,172,786,172
2019,7,0,0,0,1,0,41,381,2,448,70,68,312,68
2019,7,0,0,1,0,0,124,395,1,462,117,67,327,67
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,188,638,0,755,75,83,555,83
2019,7,0,0,0,0,1,242,368,2,435,70,66,301,33
2019,7,0,0,0,0,1,142,138,2,205,70,24,113,24
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,240,88,2,155,70,15,72,15
2019,7,0,0,0,0,0,142,138,2,205,70,24,113,24
2019,7,0,0,0,0,0,142,138,2,205,70,24,113,24
2019,7,0,0,0,0,0,210,157,2,224,70,28,128,28
2019,7,0,0,0,0,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,1,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,0,1,23,880,2,997,71,158,721,39
2019,7,0,0,0,0,1,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,12,225,2,292,17,40,184,40
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,1,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,23,220,2,287,71,39,180,39
2019,7,0,0,1,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,1,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,0,42,192,2,259,70,34,157,34
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,525,2,592,70,94,430,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,1,0,136,98,2,165,70,17,80,17
2019,7,0,0,0,1,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,1,0,42,192,2,259,70,34,157,34
2019,7,0,0,0,0,1,212,129,2,196,70,23,105,23
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,1,135,142,2,209,83,25,116,25
2019,7,0,0,0,0,1,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,1,249,198,2,265,70,35,162,35
2019,7,0,0,0,0,1,23,220,2,287,71,39,180,39
2019,7,0,0,0,0,1,23,220,2,287,71,39,180,39
2019,7,0,0,1,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,136,98,2,165,70,17,80,17
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,38,165,2,232,70,29,135,29
2019,7,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,1,0,128,315,0,382,11,40,274,40
2019,7,0,0,0,1,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,1,0,139,180,2,247,70,32,147,32
2019,7,0,0,0,1,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,1,135,142,2,209,83,25,116,25
2019,7,0,0,0,0,1,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,1,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,237,108,2,175,70,19,88,19
2019,7,0,0,1,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,135,142,2,209,83,25,116,25
2019,7,0,0,1,0,0,23,220,2,287,71,39,180,39
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,1,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,206,85,2,152,70,15,70,15
2019,7,0,0,0,1,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,1,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,1,0,0,210,157,2,224,70,28,128,28
2019,7,0,0,1,0,0,237,108,2,140,70,19,88,19
2019,7,0,0,1,0,0,34,155,2,189,71,27,127,27
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,38,165,2,232,70,29,135,29
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,1,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,1,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,0,135,142,2,209,83,25,116,25
2019,7,0,0,0,0,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,1,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,215,494,0,561,64,64,429,64
2019,7,0,0,0,0,1,235,840,0,957,120,109,730,109
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,215,494,0,561,64,64,429,64
2019,7,0,0,1,0,0,139,180,2,247,70,32,147,32
2019,7,0,0,1,0,0,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,41,381,2,448,70,68,312,68
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,208,175,2,242,70,31,143,31
2019,7,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,0,0,0,242,184,2,251,70,33,150,33
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,1,0,204,550,0,617,69,71,478,71
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,1,0,138,285,2,327,70,51,233,51
2019,7,0,0,0,1,0,34,155,2,179,71,27,127,27
2019,7,0,0,0,1,0,51,240,2,307,70,43,196,43
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,1,206,85,2,152,70,15,70,15
2019,7,0,0,0,0,1,41,381,2,448,70,68,312,68
2019,7,0,0,1,0,0,240,88,2,155,70,15,72,15
2019,7,0,0,1,0,0,139,1260,2,1324,70,226,1033,32
2019,7,0,0,1,0,0,138,1425,2,1477,70,256,1168,51
2019,7,0,0,1,0,0,205,97,2,130,70,17,79,17
2019,7,0,0,1,0,0,34,155,2,188,71,27,127,27
2019,7,0,0,0,1,0,29,1700,0,1817,64,221,1479,221
2019,7,0,0,0,1,0,138,285,2,352,70,51,233,51
2019,7,0,0,1,0,0,50,350,1,417,128,59,290,59
2019,7,0,0,1,0,0,156,207,2,274,70,37,169,37
2019,7,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,1,0,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,0,0,205,97,2,164,70,17,79,17
2019,7,0,0,0,1,0,102,198,2,265,70,35,162,35
2019,7,0,0,0,1,0,34,155,2,222,71,27,127,27
2019,7,0,0,0,1,0,23,220,2,287,71,39,180,39
2019,7,0,0,0,1,0,250,149,2,216,116,26,122,26
2019,7,0,0,0,1,0,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,7,0,0,0,0,1,90,111,2,178,70,19,91,19
2019,7,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,7,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,7,0,0,0,0,1,166,998,1,1115,102,169,828,169
2019,7,0,0,0,0,1,102,594,2,661,70,106,487,35
2019,7,0,0,0,0,1,250,149,2,216,116,26,122,26
2019,7,0,0,0,0,1,250,447,2,514,116,80,366,26
2019,7,0,0,0,0,1,135,142,2,209,83,25,116,25
2019,7,0,0,1,0,0,250,447,2,514,116,80,366,26
2019,7,0,0,1,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,1,0,0,135,142,2,209,83,25,116,25
2019,7,0,0,1,0,0,142,138,2,205,70,24,113,24
2019,7,0,0,1,0,0,242,736,2,803,70,132,603,33
2019,7,0,0,1,0,0,142,138,2,173,70,24,113,24
2019,7,0,0,1,0,0,135,142,2,174,83,25,116,25
2019,7,0,0,1,0,0,138,285,2,352,70,51,233,51
2019,7,0,0,0,0,0,135,142,2,209,83,25,116,25
2019,7,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,0,0,0,102,198,2,265,70,35,162,35
2019,7,0,0,0,0,0,138,285,2,352,70,51,233,51
